rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	Expected P-Value	genes	
1038	Aplasia/Hypoplasia of the middle phalanges of the hand	C1862152	5	42	5.74646074458e-06	0.000186221743810549	0.00026572938516	WNT5A,FGFR1,FGFR3,FGF10,FGFR2
1040	Abnormality of the elbow	C4021386	9	150	5.77986651384e-06	0.0001865805525654826	0.000226738571761	CBL,FGF9,HRAS,SOS1,FGFR1,KRAS,PTPN11,FGFR3,FGFR2
1043	Radial deviation of finger	C1836189	6	64	5.90136679179e-06	0.00018711876569788303	0.000276305792972	WNT5A,PIK3R1,PTPN11,FGFR3,FGF10,FGFR2
1046	Oral Cavity Carcinoma	C0151546	7	90	6.10968025572e-06	0.00018765697883028345	0.000188628803757	HRAS,EGFR,ERBB2,PIK3CB,PIK3CA,CTTN,EGF
1059	High palate	C0240635	14	346	6.28025799154e-06	0.000189989235737352	0.000230304937034	HRAS,WNT5A,PIK3R1,SOS1,FGFR1,RET,KRAS,PIK3CA,NEFL,PTPN11,FGFR3,BIN1,NRAS,FGFR2
1062	Disorder of skeletal system	C0263661	4	25	6.36217111361e-06	0.00019052744886975242	0.000213154021534	EGFR,FGFR1,FGFR3,FGFR2
1063	Saethre-Chotzen syndrome	C0175699	4	25	6.36217111361e-06	0.00019070685324721923	0.000217513491984	PIK3CB,PIK3CA,FGFR3,FGFR2
1064	Abnormality of the stomach	C4025699	12	263	6.50460298135e-06	0.00019088625762468604	0.000278293437551	HRAS,KIT,PDGFRA,ERBB2,OCRL,RET,KRAS,PIK3CA,FGFR3,SRC,NRAS,FGFR2
1066	Thyroid Nodule	C0040137	6	65	6.55297795971e-06	0.00019124506637961967	0.000203678474114	HRAS,KIT,ARRB2,RET,KRAS,NRAS
1067	Gonadal neoplasm	C0239763	6	65	6.55297795971e-06	0.00019142447075708646	0.000361504640938	KIT,KRAS,PIK3CA,FGFR3,VAMP7,FGFR2
1068	Progressive supranuclear ophthalmoplegia	C0038868	6	65	6.55297795971e-06	0.0001916038751345533	0.000275362318841	IRS1,CSF2,UBB,PSPN,IL2,LRRK2
1074	Renal dysplasia	C0235831	6	66	7.26326024103e-06	0.00019268030139935413	0.000212439397322	HSP90AA1,MET,HGF,SOS1,RET,FGFR3
1076	Liposarcoma	C0023827	8	122	7.49168787806e-06	0.00019303911015428776	0.000264289088333	GDNF,HSP90AA1,FRS2,RET,PIK3CB,PIK3CA,ABCB1,FGFR2
1077	Abnormality of dental eruption	C1859363	8	122	7.49168787806e-06	0.00019321851453175457	0.000272899557802	PDGFRB,WNT5A,PIK3R1,FGFR1,OCRL,FGFR3,FGF10,FGFR2
1078	Abnormality of the middle phalanges of the hand	C4024191	5	44	7.59390928373e-06	0.0001933979189092214	0.000279549185452	WNT5A,FGFR1,FGFR3,FGF10,FGFR2
1079	Cystadenoma	C0010633	5	44	7.59390928373e-06	0.0001935773232866882	0.000206488625012	FGF7,KRAS,PIK3CB,PIK3CA,NRAS
1080	Pulmonary artery stenosis	C0238397	5	44	7.59390928373e-06	0.000193756727664155	0.000215332103556	SOS1,FGFR1,KRAS,PTPN11,NRAS
1083	Peritoneal Mesothelioma	C0346109	4	26	7.80753288088e-06	0.00019429494079655543	0.000253658308803	EGFR,JAK3,PIK3CA,EGF
1084	Congenital short bowel syndrome	C0021847	4	26	7.80753288088e-06	0.00019447434517402224	0.000227000595459	HGF,SOS1,PIK3CB,PIK3CA
1086	Growth abnormality	C0262361	36	1578	7.96081900978e-06	0.00019483315392895587	0.000224074074074	CBL,GDNF,CD3G,HRAS,FGF17,PDGFRB,EGFR,JAK3,WNT5A,DIAPH1,FZD4,PIK3R1,FGF3,IL2RG,SOS1,FGF8,FGFR1,OCRL,RET,DNM2,CD3D,FGF23,KRAS,PDGFB,TFRC,PIK3CA,NRTN,PTPN11,FGFR3,SCARB2,VAMP7,AVPR2,JAK2,NRAS,AVP,FGFR2
1087	Tauopathies	C0949664	8	123	8.00753962193e-06	0.00019501255830642268	0.00031160658704	HSP90AA1,DLG4,IRS1,CSF2,UBB,PSPN,LRRK2,SYNJ1
1088	Abnormality of the large intestine	C4025715	8	123	8.00753962193e-06	0.0001951919626838895	0.000265706188002	KIT,PDGFRA,RET,KRAS,PIK3CA,FGFR3,SRC,NRAS
1095	Radial deviation of the hand	C0575803	6	68	8.87647210968e-06	0.00019644779332615717	0.00028792627126	WNT5A,PIK3R1,PTPN11,FGFR3,FGF10,FGFR2
1103	Low-set ears	C0239234	15	402	9.04651415734e-06	0.00019788302834589165	0.000228298809488	CBL,GDNF,HRAS,WNT5A,LRP2,SOS1,FGFR1,OCRL,RET,KRAS,PTPN11,FGFR3,NRAS,FGF20,FGFR2
1107	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	22	756	9.26615501262e-06	0.00019860064585575888	0.000216561950026	IL3,GDNF,FGFR4,EGFR,APOB,HGF,GFRA1,ERBB2,CSF2,RET,DNM2,SPTBN2,KRAS,PIK3CA,NEFL,RASGRP1,ABCB1,EGF,IL2,JAK2,ARTN,ADRB2
1109	Cerebral ischemia	C0917798	12	272	9.33649473756e-06	0.0001989594546106925	0.000224672858907	HBEGF,CALM3,DLG4,HGF,SOS1,CSF2,ANGPT1,PIK3CB,PIK3CA,PSPN,JAK2,ARTN
1110	Fetal Alcohol Syndrome	C0015923	4	27	9.49747788825e-06	0.00019913885898815932	0.000206041571268	PDGFRA,PIK3CB,PIK3CA,AVP
1112	Constipation	C0009806	11	233	9.77751288789e-06	0.00019949766774309295	0.000204896368795	GDNF,KIT,PDGFRA,FGFR1,OCRL,RET,KRAS,PIK3CA,NRTN,LRRK2,AVPR2
1113	Neoplasm of the respiratory system	C0035244	5	46	9.8956251845e-06	0.00019967707212055973	0.000220009616247	PDGFRB,EGFR,ERBB2,KRAS,PIK3CA
1114	CARCINOMA OF VULVA	C0677055	5	46	9.8956251845e-06	0.00019985647649802655	0.000293615290769	EGFR,KIT,CSF2,EGF,IL2
1119	Abnormal urinary electrolyte concentration	C4022833	7	97	1.06720445059e-05	0.00020075349838536062	0.000329897064871	HRAS,AP2S1,OCRL,FGF23,KRAS,AVPR2,NRAS
1122	Bradykinesia	C0233565	5	47	1.12415255705e-05	0.00020129171151776103	0.000232428815424	PDGFRB,DNAJC6,PDGFB,LRRK2,SYNJ1
1125	Familial X-linked hypophosphatemic vitamin D refractory rickets	C3536984	4	28	1.1460267918e-05	0.00020182992465016147	0.000326864031104	KL,FGF2,FGF23,AVPR2
1127	Malignant neoplasm of vulva	C0375071	4	28	1.1460267918e-05	0.00020218873340509507	0.000293051359517	EGFR,KIT,CSF2,IL2
1128	Achondroplasia	C0001080	4	28	1.1460267918e-05	0.00020236813778256191	0.000211691906856	SPRY2,FGF2,FGFR3,FGFR2
1129	Shy-Drager syndrome	C0037019	7	98	1.15129638288e-05	0.0002025475421600287	0.000413583924624	GDNF,NEFL,UBB,LRRK2,SHC2,AVP,FYN
1131	Cervical Squamous Cell Carcinoma	C0279671	8	129	1.17864152804e-05	0.00020290635091496233	0.000226478910048	HRAS,EGFR,HGF,ERBB2,DNM2,KRAS,PIK3CB,PIK3CA
1133	Retroviridae Infections	C0035369	6	71	1.18451857849e-05	0.00020326515966989596	0.000348342069194	EGFR,IL2RA,ABL1,CSF2,ABCB1,ADRB2
1168	Abnormality of the pulmonary artery	C0009681	6	72	1.30006550347e-05	0.0002095443128812343	0.000250692853403	SOS1,FGFR1,KRAS,KITLG,PTPN11,NRAS
1169	Macrocephaly, dysmorphic facies, and psychomotor retardation	C0221355	12	281	1.32033064331e-05	0.00020972371725870112	0.000215796327938	HRAS,PDGFRB,WNT5A,LRP2,SOS1,KRAS,PIK3CB,PIK3CA,FGFR3,PIK3R2,NRAS,FGFR2
1170	Congenital diaphragmatic hernia	C0235833	8	131	1.33442957164e-05	0.00020990312163616793	0.000261740331492	IGF2R,FGF7,LRP2,PDGFRA,ANGPT1,FGF18,NRG1,TEK
1171	Delayed eruption of teeth	C0239174	7	100	1.33631434098e-05	0.00021008252601363472	0.000362305148795	PDGFRB,WNT5A,PIK3R1,OCRL,FGFR3,FGF10,FGFR2
1175	Chromosomal translocation	C0040715	4	29	1.37258058883e-05	0.000210800143523502	0.000231155778894	KIT,APOB,ABCB1,JAK2
1176	Cystic hygroma	C0206620	4	29	1.37258058883e-05	0.0002109795479009688	0.000252654013826	SOS1,KRAS,PTPN11,NRAS
1179	Abnormality of facial soft tissue	C4023183	10	203	1.4316663861e-05	0.00021151776103336923	0.000237217616379	HRAS,DNAJC6,DNM2,SPTBN2,KRAS,PIK3CA,NEFL,BIN1,NRAS,SYNJ1
1184	Melanoma, B16	C0004565	7	102	1.54574046137e-05	0.00021241478292070327	0.000239211854747	CALM3,HGF,REPS1,FGF2,ERBB2,CSF2,IL2
1185	Abnormal axial skeleton morphology	C4024586	35	1562	1.54880273906e-05	0.00021259418729817006	0.00026397515528	CBL,HRAS,PDGFRB,WNT5A,DIAPH1,KIT,SPTAN1,PIK3R1,LRP2,FGF3,IL2RG,SOS1,FGFR1,DNAJC6,OCRL,RET,DNM2,FGF23,KRAS,PDGFB,PIK3CA,NEFL,CDC42,UBB,PTPN11,FGFR3,ERBB3,SCARB2,PIK3R2,BIN1,JAK2,NRAS,SYNJ1,FGF20,FGFR2
1186	Abnormality of the liver	C4021780	21	727	1.58128726386e-05	0.0002127735916756369	0.000250708788983	PDGFRB,IGF2R,KIT,APOB,PIK3R1,SPTB,MET,IL2RA,IL2RG,SOS1,TF,PDGFRA,LDLRAP1,KRAS,PDGFB,PIK3CA,PTPN11,SCARB2,JAK2,NRAS,FGFR2
1187	Severe congenital neutropenia	C1853118	5	50	1.61906633952e-05	0.0002129529960531037	0.000301539480372	IL3,KIT,CSF2,KITLG,PTPN11
1188	stage, non-small cell lung cancer	C0280217	5	50	1.61906633952e-05	0.0002131324004305705	0.00024935148558	EGFR,ERBB2,FGFR1,CSF2,KRAS
1189	Refractive Errors	C0034951	5	50	1.61906633952e-05	0.00021331180480803732	0.00021681624941	LRP2,MET,HGF,BTC,RASGRF1
1190	Overgrowth Syndrome	C2986703	4	30	1.63259198649e-05	0.00021349120918550413	0.000267936060713	PDGFRB,PIK3CB,PIK3CA,FGFR3
1191	Aplasia/Hypoplasia of the abdominal wall musculature	C4023909	4	30	1.63259198649e-05	0.00021367061356297094	0.000256822112515	SOS1,KRAS,PTPN11,NRAS
1193	Retinal degeneration	C0035304	12	287	1.65058517078e-05	0.00021402942231790457	0.000285658186779	GDNF,GRIN2B,NRG4,APOB,FGF5,FGF2,FGFR1,FGF18,TFRC,CLTA,PTPN11,LRRK2
1208	Abnormality of the abdominal organs	C4021764	23	842	1.72235638523e-05	0.0002167204879799067	0.000226412098599	PDGFRB,IGF2R,KIT,AP2S1,APOB,PIK3R1,SPTB,MET,IL2RA,IL2RG,ABL1,SOS1,TF,PDGFRA,LDLRAP1,KRAS,PDGFB,PIK3CA,PTPN11,SCARB2,JAK2,NRAS,FGFR2
1209	Adult Acute Lymphocytic Leukemia	C0751606	7	104	1.78209799022e-05	0.00021689989235737354	0.000336827393431	JAK1,KIT,IL2RA,ABL1,ERBB2,ABCB1,NCAM1
1210	Iris coloboma	C0240063	7	104	1.78209799022e-05	0.00021707929673484033	0.000236183278224	HRAS,LRP2,KIAA0319,FGFR1,KRAS,NRAS,FGFR2
1213	Epicanthus	C0229249	12	290	1.84137367006e-05	0.00021761750986724077	0.000346656451982	CBL,HRAS,WNT5A,PIK3R1,SOS1,RET,KRAS,PIK3CA,PTPN11,FGFR3,FGF20,FGFR2
1217	Aplastic anemia	C0002874	9	172	1.92014809075e-05	0.000218335127377108	0.000353474320242	CD3G,KIT,IL2RA,CSF2,CD3D,EGF,IL2,NRAS,NCAM1
1219	Borderline Personality Disorder	C0006012	9	172	1.92014809075e-05	0.00021869393613204165	0.000235722964763	PDGFRB,EGFR,FGF7,PDGFRA,ANGPT1,ERBB4,NRG1,SYNJ1,FGFR2
1220	Hydrops, lactic acidosis, and sideroblastic anemia	C0013604	13	335	1.92666989935e-05	0.00021887334050950844	0.000226484390941	CBL,IL2RA,IL2RG,SOS1,OCRL,KRAS,CDC42,PTPN11,FGFR3,ERBB3,SCARB2,NRAS,IL2RB
1221	Abnormality of eosinophils	C4025738	4	31	1.92941184814e-05	0.00021905274488697525	0.00030402214623	PDGFRB,KIT,IL2RG,PDGFRA
1224	Lung Diseases, Interstitial	C0206062	8	138	2.02562158099e-05	0.00021959095801937567	0.000564927675809	HSP90AA1,EGFR,WNT5A,KIT,CSF2RA,EGF,IL2,PDGFA
1225	Triangular face	C1835884	6	77	2.02693900631e-05	0.00021977036239684248	0.000267864490523	CBL,PIK3R1,SOS1,KRAS,PTPN11,NRAS
1226	Uterine neoplasm	C0042138	6	77	2.02693900631e-05	0.0002199497667743093	0.000264150943396	EGFR,KRAS,PIK3CA,FGFR3,SRC,NRAS
1227	Pulmonary edema	C0034063	6	77	2.02693900631e-05	0.0002201291711517761	0.000269910831583	FGF7,IL2,NRG1,FGF10,TEK,ADRB2
1228	Abnormality of the musculature of the upper limbs	C4025779	6	77	2.02693900631e-05	0.00022030857552924292	0.00031408006496	NEFL,PTPN11,FGFR3,BIN1,FGF10,FGFR2
1233	Acute promyelocytic leukemia	C0023487	15	431	2.12926624628e-05	0.00022120559741657696	0.000313900777769	IL3,JAK1,EGFR,KIT,HGF,SOS1,TF,ERBB2,FGFR1,CSF2,ERBB4,TFRC,ABCB1,NRAS,NCAM1
1234	Cervical intraepithelial neoplasia (Cervical dysplasia)	C0206708	10	212	2.1435666604e-05	0.00022138500179404378	0.000229162736077	HRAS,EGFR,SLIT2,ROBO1,MET,FGF2,ERBB2,PIK3CA,IL2,FGFR2
1235	Abnormal platelet count	C0580317	10	212	2.1435666604e-05	0.0002215644061715106	0.000229040097205	PDGFRB,ABL1,OCRL,PDGFB,TFRC,PTPN11,SCARB2,JAK2,SRC,NRAS
1236	Middle Cerebral Artery Occlusion	C0740391	7	107	2.19310470133e-05	0.0002217438105489774	0.000320861724787	GDNF,HGF,FGF2,ANGPT1,EGF,NRG1,TEK
1248	Intestinal polyposis	C1257915	5	53	2.27644553678e-05	0.00022389666307857912	0.000224201562793	GDNF,RET,KRAS,PIK3CA,NRTN
1249	Wide anterior fontanel	C1866134	5	53	2.27644553678e-05	0.00022407606745604596	0.000253474520185	HRAS,WNT5A,LRP2,FGFR3,FGFR2
1250	Abnormality of ion homeostasis	C4025654	10	214	2.33796429289e-05	0.00022425547183351274	0.000334285122408	HRAS,PDGFRB,AP2S1,OCRL,RET,FGF23,KRAS,EGF,AVPR2,NRAS
1251	Abnormality of the mitral valve	C4025759	7	108	2.34662952465e-05	0.00022443487621097956	0.000299674317141	CBL,HRAS,APOB,LDLRAP1,KRAS,PTPN11,PIK3R2
1279	Vascular neoplasm	C0282607	7	109	2.50905841099e-05	0.00022945819878005024	0.000240692598907	HRAS,RET,KRAS,PIK3CA,NRAS,TEK,FGFR2
1280	Severe Myopia	C0271183	7	109	2.50905841099e-05	0.00022963760315751705	0.0002472838923	LRP2,HGF,SOS1,FGF2,FGFR3,ERBB3,RASGRF1
1282	Hypoplasia of dental enamel	C0011351	5	54	2.53793849472e-05	0.00022999641191245065	0.000302975316217	WNT5A,OCRL,FGFR3,FGF10,FGFR2
1283	Leukemia, Large Granular Lymphocytic	C1522378	5	54	2.53793849472e-05	0.0002301758162899175	0.000279334465135	IL2RA,FGF2,IL2,NCAM1,IL2RB
1284	Abnormality of digit	C3550704	22	806	2.54668826994e-05	0.00023035522066738428	0.000293600390816	GDNF,FGF9,HRAS,PDGFRB,WNT5A,PIK3R1,IL2RG,SYT2,SOS1,FGFR1,OCRL,RET,KRAS,PIK3CA,NEFL,NRTN,PTPN11,FGFR3,PIK3R2,NRAS,FGF10,FGFR2
1287	Rash and Dermatitis Adverse Event Associated with Chemoradiation	C1559154	6	80	2.6047277327e-05	0.00023089343379978472	0.000249145090376	EGFR,FGF2,ERBB2,KRAS,PIK3CB,PIK3CA
1292	Complete hydatidiform mole	C0678213	4	33	2.647824818e-05	0.00023179045568711876	0.000272355765473	EGFR,APOB,ERBB2,ERBB3
1294	Amyotrophy involving the shoulder musculature	C0026846	9	179	2.70697725666e-05	0.0002321492644420524	0.000323562937632	GDNF,HGF,IRS1,SOS1,ACTN2,DNM2,TFRC,NEFL,KITLG
1298	Abnormality of the spleen	C4025749	13	347	2.8380835892e-05	0.00023286688195191962	0.000331840390879	SPTB,IL2RA,IL2RG,ABL1,SOS1,PDGFRA,KRAS,PIK3CA,PTPN11,SCARB2,JAK2,NRAS,FGFR2
1299	Chronic liver disease	C0341439	8	144	2.84044932455e-05	0.00023304628632938643	0.000257447707069	FGFR4,HGF,SOS1,PDGFRA,ANGPT1,PTPN11,IL2,JAK2
1308	Abnormality of the helix	C1856660	6	82	3.06046351695e-05	0.00023466092572658773	0.000306229196386	SOS1,KRAS,PTPN11,FGFR3,NRAS,FGFR2
1311	Short middle phalanx of finger	C1846950	4	34	3.07703258917e-05	0.00023519913885898817	0.000265472312704	WNT5A,FGFR1,FGFR3,FGFR2
1317	Undifferentiated carcinoma	C0205698	6	83	3.3117886461e-05	0.00023627556512378903	0.000295701464336	EGFR,RET,KRAS,PIK3CA,SYT1,NRAS
1323	Cardiac arrest	C0018790	10	223	3.41353292529e-05	0.0002373519913885899	0.00047472838923	APOB,CALM3,ACTN2,LDLRAP1,SPTBN2,KRAS,TFRC,PIK3CA,FGFR3,FGFR2
1325	Female pseudohermaphroditism	C0238394	5	57	3.47048865891e-05	0.0002377108001435235	0.00033072789448	JAK1,EGFR,JAK3,EGF,JAK2
1328	Kyphosis	C0022821	11	265	3.49752984524e-05	0.00023824901327592393	0.000326116622054	HRAS,OCRL,RET,KRAS,PIK3CA,PTPN11,FGFR3,SCARB2,PIK3R2,BIN1,NRAS
1329	Joint hyperflexibility	C3553764	8	148	3.52570920967e-05	0.00023842841765339074	0.000266081871345	HRAS,SOS1,OCRL,KRAS,PIK3CA,PTPN11,FGFR3,NRAS
1330	Asymmetric growth	C4022025	4	35	3.55829712423e-05	0.00023860782203085756	0.000254255684943	HRAS,KRAS,PIK3CA,NRAS
1332	 Gastric cancer, somatic, 137215 (3)	C1860985	4	35	3.55829712423e-05	0.00023896663078579118	0.000282431065585	ERBB2,KRAS,PIK3CA,FGFR2
1334	Nasopharyngeal Neoplasms	C0027439	6	84	3.57982251906e-05	0.0002393254395407248	0.00033548194435	EGFR,HGF,ERBB2,PIK3CA,ABCB1,IL2
1345	Intellectual developmental disorder with dysmorphic facies and ptosis	C3714756	31	1371	3.75788972801e-05	0.0002412988876928597	0.000340030205054	GDNF,HRAS,GRIN2B,WNT5A,KIT,SPTAN1,LRP2,GRIN2A,KIAA0319,FGFR1,DNAJC6,OCRL,GRIN1,RET,KRAS,PIK3CA,UBB,HIP1,NRTN,PTPN11,FGFR3,SCARB2,EGF,PIK3R2,BIN1,CAMK2A,NRG1,AVPR2,NRAS,SYNJ1,FGFR2
1346	Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease	C0221013	5	58	3.83609024555e-05	0.00024147829207032652	0.000333333333333	CBL,KIT,IL2RA,PDGFRA,JAK2
1351	Neoplasm of the oral cavity	C0026640	10	226	3.85613212183e-05	0.00024237531395766057	0.000267963417233	HRAS,FGFR4,EGFR,ERBB2,OCRL,KRAS,PIK3CA,ERBB3,NRAS,PIK3C2A
1352	Abnormality of the bronchi	C4025725	6	85	3.86542330199e-05	0.00024255471833512738	0.000315238001765	HRAS,EGFR,PIK3R1,IL2RG,FGFR1,FGFR2
1353	Endometrial Neoplasms	C0014170	11	268	3.90179838415e-05	0.0002427341227125942	0.000294348894349	HRAS,EGFR,IRS2,MET,IRS1,ERBB2,KRAS,PIK3CA,ABCB1,FGFR2,PIK3C2A
1354	Barrett Esophagus	C0004763	8	150	3.91773750706e-05	0.000242913527090061	0.000279583003686	EGFR,HGF,FGF2,ERBB2,PIK3CB,PIK3CA,EGF,IL2
1361	HTLV-I Infections	C0020097	4	36	4.0958714225e-05	0.0002441693577323287	0.000451923076923	CD3G,ABCB1,PTPRA,IL2
1367	Desmoid tumor	C0079218	5	59	4.23195136181e-05	0.00024524578399712953	0.000287974683544	PDGFRB,KIT,PDGFB,EGF,PDGFA
1368	cancer recurrence	C0920420	5	59	4.23195136181e-05	0.0002454251883745964	0.000334265734266	EGFR,IRS1,ERBB2,RET,PIK3CA
1388	Neurodevelopmental abnormality	C0679378	35	1639	4.25760106194e-05	0.00024901327592393254	0.000258485639687	CBL,GDNF,HRAS,GRIN2B,WNT5A,KIT,SPTAN1,PIK3R1,LRP2,GRIN2A,FGF3,FGFR1,DNAJC6,OCRL,GRIN1,RET,DNM2,SPTBN2,KRAS,PIK3CA,NEFL,CDC42,UBB,NRTN,PTPN11,FGFR3,SCARB2,EGF,PIK3R2,BIN1,AVPR2,NECAP1,NRAS,SYNJ1,FGFR2
1398	Oropharyngeal Carcinoma	C2349952	5	60	4.65987246907e-05	0.0002508073196986007	0.000303960836671	EGFR,KRAS,PIK3CB,PIK3CA,CTTN
1400	Well Differentiated Oligodendroglioma	C0751396	9	191	4.70123286137e-05	0.00025116612845353425	0.000364722559741	GDNF,EGFR,MET,FGF2,PDGFRA,PIK3CA,IL2,PDGFA,IL2RB
1401	Charcot-Marie-Tooth disease, type 2N	C0007959	9	191	4.70123286137e-05	0.0002513455328310011	0.00036407820612	NRG2,ERBB2,KIAA0319,CSF2,DNM2,NEFL,CDC42,ERBB3,BIN1
1405	Visceromegaly	C0042782	15	461	4.7701828415e-05	0.0002520631503408683	0.000366828087167	PDGFRB,SPTB,IL2RA,IL2RG,ABL1,SOS1,PDGFRA,KRAS,PDGFB,PIK3CA,PTPN11,SCARB2,JAK2,NRAS,FGFR2
1413	Abnormality of the foot	C0016506	21	787	5.19568541634e-05	0.0002534983853606028	0.000258641258837	FGF9,HRAS,FGF17,PDGFRB,WNT5A,IL2RG,SYT2,FGF8,FGFR1,DNAJC6,RET,DNM2,KRAS,PIK3CA,NEFL,FGFR3,BIN1,NRAS,SYNJ1,FGF10,FGFR2
1414	Oligohydramnios	C0079924	6	89	5.2014251318e-05	0.0002536777897380696	0.00027145416056	PDGFRB,PDGFRA,RET,PDGFB,PDGFA,FGF20
1428	High-Grade Prostatic Intraepithelial Neoplasia	C1168327	6	90	5.58857338451e-05	0.00025618945102260493	0.000390702331286	EGFR,MET,ERBB2,PIK3CB,PIK3CA,ABCB1
1429	Long philtrum	C1865014	9	195	5.59770905624e-05	0.0002563688554000718	0.000437547052137	CBL,WNT5A,KIT,FGFR1,OCRL,KRAS,NRAS,AVP,FGFR2
1430	Vascular Calcification	C0342649	5	62	5.61951245458e-05	0.0002565482597775386	0.000257443082312	PDGFRB,APOB,EREG,LDLRAP1,PDGFB
1444	Abnormal morphology of the great vessels	C0741583	12	324	5.78798100762e-05	0.00025905992106207396	0.000368125701459	HRAS,APOB,SOS1,FGFR1,LDLRAP1,KRAS,CDC42,PTPN11,FGFR3,PIK3R2,NRAS,FGFR2
1448	Carcinoma, Endometrioid	C0206687	7	123	5.97208912202e-05	0.00025977753857194116	0.000261488409923	EGFR,KIT,ERBB2,KRAS,PIK3CB,PIK3CA,EGF
1453	Helminthiasis	C0018889	5	63	6.15520186747e-05	0.00026067456045927525	0.000267220322423	EGFR,IL5,EGF,IL2,LRRK2
1485	Holoprosencephaly sequence	C0079541	6	93	6.89385837833e-05	0.00026641550053821313	0.000376039933444	APOB,LRP2,FGF8,FGFR1,FGFR3,AVP
1486	Bulbo-Spinal Atrophy, X-Linked	C1839259	4	40	6.90097184344e-05	0.0002665949049156799	0.000340405913818	GDNF,HSP90AA1,GFRA1,RET
1507	Epileptic encephalopathy, early infantile, 29	C0543888	6	94	7.38052062673e-05	0.000270362396842483	1	GRIN2B,SPTAN1,GRIN1,GRIN2D,NECAP1,SYNJ1
1510	Polyhydramnios	C0020224	7	127	7.48920207663e-05	0.0002709006099748834	0.000435652185925	CBL,HRAS,RET,DNM2,FGFR3,ERBB3,AVPR2
1512	Limitation of joint mobility	C1857108	10	244	7.69438206653e-05	0.00027125941872981703	0.000275082829156	FGF9,HRAS,PDGFRB,IL2RA,FGFR1,OCRL,PTPN11,FGFR3,FGFR2,IL2RB
1516	Gastrointestinal carcinoma	C0151544	4	41	7.79040975029e-05	0.00027197703623968423	0.000306596091205	PIK3CA,FGFR3,SRC,NRAS
1521	Fibroadenoma of the breast	C0178421	5	66	8.0109983669e-05	0.0002728740581270183	0.000361229223038	FGFR4,KIT,ERBB2,PIK3CA,FGF1
1531	Biliary Atresia	C0005411	6	96	8.43807275693e-05	0.0002746681019016864	0.000367366878359	HSP90AA1,GPC1,ANGPT1,EGF,TEK,NCAM1
1537	Camptomelic dysplasia	C1861922	4	42	8.76551063463e-05	0.00027574452816648724	0.000366878358574	PDGFRB,ABL1,FGFR1,JAK2
1543	Leukemia, Lymphocytic, Acute, L1	C0023452	13	388	9.41552927949e-05	0.0002768209544312881	0.000336962086561	GDNF,HSP90AA1,JAK3,IGF2R,ABL1,TFRC,SYT1,PTPN11,ABCB1,PTPRA,JAK2,NRAS,ARTN
1544	Abnormality of the chin	C4025864	8	168	9.42696649155e-05	0.00027700035880875496	0.000302556586875	HRAS,PDGFRB,PIK3R1,FGF3,FGFR1,OCRL,PTPN11,FGFR2
1545	Neoplasms, Intracranial	C1527390	5	68	9.47788649741e-05	0.00027717976318622175	0.000286703263876	HRAS,EGFR,HGF,SOS1,ABCB1
1547	Histiocytosis, Langerhans-Cell	C0019621	5	68	9.47788649741e-05	0.0002775385719411554	0.000321408763172	PDGFRA,CSF2,PIK3CB,PIK3CA,KITLG
1550	Brachydactyly, type a1, d	C0221357	10	250	9.54899685173e-05	0.00027807678507355585	0.000359885649667	PDGFRB,WNT5A,SOS1,FGFR1,KRAS,PIK3CA,PTPN11,FGFR3,NRAS,FGFR2
1551	Macule	C0332573	6	98	9.61598608002e-05	0.0002782561894510226	0.000296224745419	KIT,KRAS,PIK3CA,KITLG,PTPN11,FGFR3
1556	Malignant neoplasm of male breast	C0242787	4	43	9.83178537803e-05	0.0002791532113383566	0.000304351234476	EGFR,ERBB2,PIK3CA,FGFR2
1582	Abnormality of the pulmonary vasculature	C4025271	7	133	0.000103547441003	0.0002838177251524937	0.000314165276256	SOS1,FGFR1,KRAS,KITLG,PTPN11,JAK2,NRAS
1590	Precursor cell lymphoblastic lymphoma	C0079748	4	44	0.000109949159095	0.0002852529601722282	0.000358565459376	AGFG1,FGFR1,IL2,FGFR2
1593	Giant Cell Tumors	C0017525	5	70	0.00011150732158	0.0002857911733046286	0.000398129320862	KIT,MET,FGF23,KRAS,SRC
1595	Hypercholesterolemia, autosomal dominant, type B	C0020443	9	212	0.000112134426546	0.0002861499820595623	0.000294653705954	APOB,DAB2,LRP2,PICALM,OCRL,LDLRAP1,ABCB1,AVP,ADRB2
1600	Abnormality of cerebral artery	C4021520	6	101	0.00011630828985	0.0002870470039468963	0.000390029230064	PDGFRB,APOB,LDLRAP1,PDGFB,PIK3CA,JAK2
1762	Hepatomegaly	C0019209	13	397	0.000119735634938	0.00031611051309651957	0.000415350344269	PDGFRB,KIT,IL2RA,IL2RG,HGF,SOS1,PDGFRA,KRAS,PDGFB,PTPN11,SCARB2,JAK2,NRAS
1791	Testicular Germ Cell Tumor	C1336708	6	103	0.000131551415653	0.00032131324004305704	0.000373279624035	KIT,PDGFRA,PIK3CB,PIK3CA,KITLG,FGFR3
